
pliability	ճկունություն, դյուրաթեքուրթյուն
pliable	ճկուն, դյուրաթեք, ենթարկվող
pliant	ճկուն, դյուրաթեք, զիջող, տեղի  տվող
pliers	տափակաբերան աքցան
plight	վիճակ, կացություն, խոստում, նշանդըրեք, խոստանալ, նշանել
plinth	պլինթ, ցոկոլ, 
plodder	անխոնջ աշխատող մարդ, ժրաջան մարդ
plodding	տոկուն, աշխատասեր, ժրաջան
plod	ծանր աշխատանք, ծանր քայլվածք քարշ գալ, տքնել
plop	շրմփոց, շրպպոց
plosion	պայթյուն
plosive	պայթական բաղաձայն
plotter	թղթի վրա գրաֆիկի տեսքով տվյալները արտապատկերող սարք
plot	ֆաբուլա, սյուժե, դավադրություն, հողամաս, հողաբաժին
ploughman	մաճկալ, հողագործ, վար անող
ploughshare	գութանի խոփ
plough	գութան, վարելահող, ձախորդում, վարել, հերկել, ակոս փորել
plucky	քաջ, խիզախ, անվախ
pluck	արիություն, խիզախություն, հավաքել, քաղել, մաքրել
plug-switch	խրոցակային անջատիչ
plug-ugly	խուլիգան
plug	փակիչ, կալնիչ, խցան, լուցամոմ, քնձռոտ, փակել, խցանել
plumage	փետրավորում, փետուրներ
plumbago	գրաֆիտ, գրաքար
plumbery	ջրմուղային աշխատանք
plumber	ջրմուղագործ
plumbing	ջրմուղ , խորություն ճափելը
plumbum	կապար
plumb	կապարի փոքր կտոր, ուղղահայաց իսկական, զոդել, կպցնել, ճիշտ
plume	փետուր, փետրազարդ
plummy	նախանձելի, լավ, ձեռնտու
plump	լիքը, հաստլիկ, գիրանալ, լցվել, ծանր անկում, ուղղակի, երեսին, բաց
plumy	փետուրներով ծածկված, փետրազարդ
plum	սալոր, շլոր, շլորենի, չամիչ, մուգ մանուշակի գույն, ընտիր բան
plunderer	ավարառու, կողոպտիչ
plunder	կողոպուտ, թալան, ավար, կողոպտել թալանել, հափշտակել
plunger	խաղամոլ, ջրասուզակ, մխոց
plunge	սուզում, սուզ(վ)ելը, խրել, կոխել, ներքաշել, հանկարծ ընդհատվել
plunging	սուզվող, ընկղմվող
plunk	հնչյուն, ձայն
plurality	հոգնակիություն, բազմաքանակություն
plural	հոգնակի թիվ, բազմաթիվ, բազմակի հոգնակի
plus-fours	սպորտային լայն կարճ շալվար
plushy	թավշանման, թավշյա
plush	պլյուշ, պլիս
plus	գումարման նշան, դրական մեծություն, լրացուցիչ, գումարած
plutocracy	պլուտոկրատիա
plutocrat	պլուտոկրատ
pluviometer	անձրևաչափ
pluvious	անձրեվային
plywood	նրբատախտակ, ֆաներա
ply	լարված աշխատել, երթեվեկել, թեթեվմտրակել, շրջել, պատվել, ծալք, ջիղ
p.m.	կեսօրից հետո
pneumatics	գազագիտություն, օդաբանություն
pneumatic	օդադող, օդաճնշման դող, օդաճնշական, օդի ճնշմամբ գործող
pneumonia	թոքերի բորբոքում
poach	ձուն առանց կճեպի եփել, որսորդությամբ զբաղվել, ապօրինի կերպով որս անել
pocket-book	ծոցատետր, հուշատետր, դրամապանակ
pocketful	մի լիքը գրպան
pocket-knife	գրպանի դանակ
pocketmark	ծաղկասպի, ծաղկաչեչ
pocket-money	գրպանի առօրյա ծախսերի փող
pocket	գրապան, գրպանիկ, պարկ, քսակ, բունկեր, արկղիկ, օդափոս, գրպանը
pockmarked	ծաղկատար, չեչոտ
pock	ծաղկասպի, ծաղկաչեչ
podded	պատիճավոր, ունևոր
podgy	կարճ ու հաստ
podzolic	մոխրանման, մոխրակերպ
pod	պատիճ, պատյան, բոժոժ, կճպել, կլպելպատիճավորել, երամակ, երամ
poem	պոեմ, բանաստեղծություն
poesy	պոեզիա
poetaster	վատ բանաստեղծ, հանգաթուխ
poetess	բանաստեղծուհի
poetical	չափածո
poetics	պոետիկա, բանաստեղծական արվեստ
poetic	բանաստեղծական
poetry	պոեզիա, բանաստեղծական արվեստ
poet	բանաստեղծ, պոետ
poignancy	սրություն, խայթողություն, կծվություն, խորություն
poignantly	սուր կերպով, խայթիչ, կծու
poignant	սուր, սրածայր, կծու, դառը
point-blank	ուղիղ նշանառությամբ, վճռական
point-duty	պոստային ոստիկանի կողմից փողոցային երթևեկության կանոնավորում
pointed	սրածայր, սլաքաձև, սուր
pointer	սլաք, ցուցիչ, ցուցափայտ, նշանառուակնարկ
pointless	անհամ, տափակ, անմիտ, աննպատակ, անտեղի, բութ, բթամիտ
point	կետ, bolling ~ - եռման կետ, վայրտեղ, բերան, ծայր, աչքի ընկնող մաս, գործի էություն, բնորոշ գիծ, գիծ(ջերմաչափի), միավոր(սպորտային), սլաք, նշել
poise	հավասարակշռություն, կայունություն, կեցվածք, կշռադատել, ճախրել
poisoner	թունավորիչ, թունավորող
poisoning	թունավորում, թունավորելը, վարակում, փչացում
poisonous	թունավոր, թունոտ
poison	թույն, թունավոր, թունավորել,  փչացնել
poker-work	փայտի վրա խարափոխադրում
poker	ակիշ, կրակխառնիչ, պոկեր
poke	հրոց, բոթոց, ծույլ, խառնել
poky	խղճուկ, նեղ, նեղվածք, անորոշ, պատահական, անճաշակ, դանդաղկոտ
polarity	բեվեռականություն լիակատար հակադրություն
polar	բեվեռային, բեվեռի, տրամագծորեն հակառակ, միանգամայն հակադիր
pole-axe	տապար, սակր, մսագործի դանակ
pole-cat	ժանտաքիս
polemic(al)	բանակռվի, բանավեճի
polemics	բանակռիվ, բանավեճ
pole-star	բևեռային աստղ
pole	ձող, ձողան, սյուն, կեռաձող, առեղ, քեղի, բեվեռ, as wide as the ~s apart- միանգամայն հակադիր
police-court	ոստիկանական դատարան
policeman	ոստիկան
police-station	ոստիկանատուն
police	ոստիկանություն, ոստիկանական,  կարգ պահպանել, կառավարել
policyholder	ապահովագրերի տեր
policy	քաղաքականություն, նպատակահարմարություն, խելացիություն, ապահովագրության վկայական, ապահովագիր
polished	ողորկ, կոկ, փայլուն, բարեկիրթ վայելուչ, նուրբ, ողորկ, հղկուն
polish	լաք, ողորկալաք, քսուք, հղկում, բարեկրթություն, լավանալ, լեհերեն, լեհական
politeness	քաղաքավարություն, բարեկրթություն
polite	քաղաքավարի, կիրթ, գեղեցիկ, դասական, օրինական, ընտիր
political	քաղաքական, պետական
politician	քաղաքագետ, պետական գործիչ, պոլիտիկան, անսկզբունք քաղաքագետ
politico	պոլիտիկան, անսկզբունք քաղաքագետ
politics	քաղաքականություն, քաղաքագիտություն, քաղաքական համոզմունքներ
politic	խելացի, մտածված, խորամանկ, 
polity	պետական կառուցվածք, պետություն
pollinate	փոշոտել
polling-booth	քվեարկության խցիկ
polling	քվեարկություն, polling-booth: քվեարկության խցիկ
poll-tax	գլխահարկ
pollute	պղծել, արատավորել, կեղտոտել
pollution	պղծում, կեղտոտում, սերմնահոսություն
poll	ընտրողների ցուցակագրում, քվեարկություն, ձայն տալ, ձայները հաշվել
polonium	պոլոնիում
polo	պոլո (խաղ)
poltroon	վախկոտ
polychromatic	բազմագույն, բազմերանգ
polygamy	բազմակնություն
polyline	բեկյալ
polyphony	բազմաձայնություն
polysyllabic	բազմավանկ
polysyllable	բազմավանկ բառ
polytechnic	պոլիտեխնիկում
polyvalent	բազմարժեքական
poly-	շատ, բազմա-
pomade	անուշահոտ քսուք, պոմադ
pomegranate	նուռ, նռենի, նռան ծառ
pomeranian	շպից (սենյակի փոքրիկ շուն)
pomposity	ցուցադրական շքեղություն, պերճություն
pompous	պերճաշուք, փքաշուք, շատ շքեղ, փքուն, ճոռոմ, վերամբարձ, գոռոզ
pomp	շքեղություն, արտաքին շուք
ponderable	կշռելի, ծանրություն ունեցող, նյութական
ponderously	ծանր, ծանրությամբ, 
ponderous	ծանր, ծանրաքաշ, ծանրակշիռ, ձանձրալի
ponder	մտածել, խորհել, կշռադատել
pondle	պուդել, գանգրամազ շուն
pond	լճակ, լիճ, ջրամբար, ավազան, ջուրը կտրել, ձկնաբուծարան, լիճ սարքել
pongee	չեսուչա, չեսունչա (մետաքսյա քաթան)
pontiff	պապ (Հռոմի), քահանայապետ, հովվապետ
pontoon	տափականավ, կամրջանավ, պոնտոն
pony	պոնի, 25 ֆունտ ստեռլինգ, փոքր գավաթ գինի
pooh-pooh	ծաղրել, արհամարհել
pooh	թուհ, փուհ
pool	ջրով լցված փոս, փոքր լիճ, գետափոս, ավազան, կապիտալների միավորում, բյուրո, խաղադրամ, կապիտալները միավորել, ԷՀՄ հիշողության տիրույթ, մի քանի գործողություն կազմակերպելու
